,call_type,latitude,longitude
7804,Medical Incident,37.78269112,-122.4095367
7806,Medical Incident,37.71040922,-122.404226
7808,Medical Incident,37.76701047,-122.42202009999998
7810,Medical Incident,37.75280308,-122.46660049999998
7811,Medical Incident,37.78419916,-122.4142676
7814,Medical Incident,37.77874221,-122.4304635
7815,Medical Incident,37.77555491,-122.4404673
7816,Medical Incident,37.7330297,-122.4342263
7817,Medical Incident,37.78611721,-122.41985420000002
7818,Medical Incident,37.77994441,-122.4143179
7819,Medical Incident,37.76844274,-122.4222977
7821,Medical Incident,37.76930364,-122.4426108
7824,Medical Incident,37.78186545,-122.41428529999999
7825,Medical Incident,37.76750446,-122.4289486
7826,Medical Incident,37.72492895,-122.46069609999999
7827,Medical Incident,37.76701047,-122.42202009999998
7829,Medical Incident,37.80045186,-122.43868590000001
7830,Medical Incident,37.71793409,-122.4711832
7831,Medical Incident,37.79601244,-122.4293713
7832,Medical Incident,37.79746897,-122.4069446
7833,Medical Incident,37.79990525,-122.4395033
7834,Medical Incident,37.7330297,-122.4342263
7836,Medical Incident,37.76227855,-122.4193325
7841,Medical Incident,37.73416166,-122.4225345
7843,Medical Incident,37.777522999999995,-122.4781688
7844,Medical Incident,37.76998561,-122.4432371
7845,Medical Incident,37.77404134,-122.42318799999998
7849,Medical Incident,37.78611721,-122.41985420000002
7850,Medical Incident,37.78894504,-122.4262523
7851,Medical Incident,37.72072423,-122.44660859999999
7853,Medical Incident,37.765783299999995,-122.4075342
7854,Medical Incident,37.72800006,-122.3835814
7855,Medical Incident,37.78338624,-122.4098537
7856,Medical Incident,37.73031115,-122.37855829999998
7857,Medical Incident,37.79253722,-122.39405959999999
7858,Medical Incident,37.78429938,-122.41014129999999
7859,Medical Incident,37.79092291,-122.39291740000002
7860,Medical Incident,37.71021741,-122.4669548
7861,Medical Incident,37.78338624,-122.4098537
7864,Medical Incident,37.71226467,-122.4729324
7865,Medical Incident,37.7277279,-122.3976113
7866,Medical Incident,37.795649,-122.40919869999999
7867,Medical Incident,37.72848944,-122.42999540000001
7869,Medical Incident,37.713408799999996,-122.4634202
7870,Medical Incident,37.76932252,-122.44855259999999
7871,Medical Incident,37.71962708,-122.4658051
7872,Medical Incident,37.78735926,-122.4082267
7874,Medical Incident,37.76930364,-122.4426108
7875,Medical Incident,37.78076423,-122.4123209
7876,Medical Incident,37.77953108,-122.4135425
7877,Medical Incident,37.77953108,-122.4135425
7878,Medical Incident,37.76180871,-122.4472867
7880,Medical Incident,37.76274366,-122.4217477
7881,Medical Incident,37.78048876,-122.3948973
7884,Medical Incident,37.75423033,-122.4120473
7886,Medical Incident,37.76924706,-122.42695559999999
7888,Medical Incident,37.73677469,-122.39262579999999
7889,Medical Incident,37.78282703,-122.4288226
7890,Medical Incident,37.745956299999996,-122.4542399
7892,Medical Incident,37.71912973,-122.4581009
7894,Medical Incident,37.71450874,-122.4436916
7895,Medical Incident,37.78444884,-122.41607169999999
7896,Medical Incident,37.783052000000005,-122.42001029999999
7897,Medical Incident,37.73492096,-122.449831
7898,Medical Incident,37.76844274,-122.4222977
7899,Medical Incident,37.77409486,-122.42000139999999
7901,Medical Incident,37.77953108,-122.4135425
7902,Medical Incident,37.79601244,-122.4293713
7903,Medical Incident,37.7824485,-122.4163274
7904,Medical Incident,37.80067005,-122.41542079999999
7905,Medical Incident,37.78973991,-122.4120759
7906,Medical Incident,37.76965901,-122.4059392
7907,Medical Incident,37.76505134,-122.419669
7908,Medical Incident,37.713408799999996,-122.4634202
7909,Medical Incident,37.76409951,-122.46363319999999
7910,Medical Incident,37.80017956,-122.40742150000001
7911,Medical Incident,37.73292465,-122.41642859999999
7912,Medical Incident,37.75026338,-122.38758529999998
7914,Medical Incident,37.71614137,-122.4711489
7915,Medical Incident,37.78086621,-122.42880320000002
7917,Medical Incident,37.74996748,-122.4161001
7918,Medical Incident,37.71226467,-122.4729324
7919,Medical Incident,37.78578701,-122.41254779999998
7920,Medical Incident,37.76560584,-122.4104867
7921,Medical Incident,37.79025206,-122.4307368
7922,Medical Incident,37.79608821,-122.41511820000001
7923,Medical Incident,37.78611721,-122.41985420000002
7924,Medical Incident,37.77624973,-122.39614270000001
7925,Medical Incident,37.78315775,-122.40701570000002
7927,Medical Incident,37.78869399,-122.4052212
7928,Medical Incident,37.78810668,-122.39868670000001
7929,Medical Incident,37.7715951,-122.4225263
7930,Medical Incident,37.78444884,-122.41607169999999
7931,Medical Incident,37.7808487,-122.40421090000002
7932,Medical Incident,37.76964039,-122.4535632
7934,Medical Incident,37.76491738,-122.4218864
7936,Medical Incident,37.78735926,-122.4082267
7937,Medical Incident,37.76701047,-122.42202009999998
7938,Medical Incident,37.78366898,-122.41092659999998
7940,Medical Incident,37.78444884,-122.41607169999999
7941,Medical Incident,37.78034755,-122.40648799999998
7942,Medical Incident,37.77183448,-122.42694850000001
7943,Medical Incident,37.78002149,-122.4321144
7944,Medical Incident,37.79035287,-122.4076956
7945,Medical Incident,37.71380078,-122.4440645
7947,Medical Incident,37.72093388,-122.45811129999998
7948,Medical Incident,37.70976253,-122.449675
7949,Medical Incident,37.78002149,-122.4321144
7950,Medical Incident,37.7858929,-122.41973870000001
7952,Medical Incident,37.74762097,-122.4980436
7953,Medical Incident,37.77046954,-122.44331170000001
7955,Medical Incident,37.78122345,-122.4089281
7956,Medical Incident,37.73531634,-122.41370549999999
7957,Medical Incident,37.789762599999996,-122.3975745
7958,Medical Incident,37.74890733,-122.43274009999999
7959,Medical Incident,37.77978853,-122.415127
7960,Medical Incident,37.78410586,-122.4015395
7961,Medical Incident,37.78720346,-122.3987896
7962,Medical Incident,37.72276069,-122.4550622
7964,Medical Incident,37.78480739,-122.41361540000001
7965,Medical Incident,37.71614137,-122.4711489
7966,Medical Incident,37.78398256,-122.4117625
7967,Medical Incident,37.78058034,-122.47670829999998
7970,Medical Incident,37.78370693,-122.40859509999999
7971,Medical Incident,37.78735926,-122.4082267
7973,Medical Incident,37.73619953,-122.4167757
7976,Medical Incident,37.78729529,-122.4158061
7977,Medical Incident,37.77745742,-122.4131577
7978,Medical Incident,37.76513693,-122.45559250000001
7980,Medical Incident,37.74942008,-122.4260668
7981,Medical Incident,37.72078851,-122.463502
7982,Medical Incident,37.71380078,-122.4440645
7983,Medical Incident,37.73588581,-122.3827051
7984,Medical Incident,37.71380078,-122.4440645
7986,Medical Incident,37.77708933,-122.3949815
7987,Medical Incident,37.79746897,-122.4069446
7991,Medical Incident,37.74812536,-122.4589638
7992,Medical Incident,37.78810668,-122.39868670000001
7994,Medical Incident,37.77776524,-122.4199337
7995,Medical Incident,37.75847727,-122.4863777
7996,Medical Incident,37.78735926,-122.4082267
7997,Medical Incident,37.75197042,-122.429626
7998,Medical Incident,37.72569336,-122.45228970000001
7999,Medical Incident,37.78708179,-122.4258678
8000,Medical Incident,37.77128553,-122.4132043
8001,Medical Incident,37.78720346,-122.3987896
8002,Medical Incident,37.78086621,-122.42880320000002
8004,Medical Incident,37.77985107,-122.50943290000001
8005,Medical Incident,37.78434554,-122.4077851
8006,Medical Incident,37.7890669,-122.39233940000001
8008,Medical Incident,37.78097118,-122.4087087
8010,Medical Incident,37.76409951,-122.46363319999999
8011,Medical Incident,37.78409104,-122.4117844
8014,Medical Incident,37.777272700000005,-122.4040703
8016,Medical Incident,37.71518415,-122.46807549999998
8017,Medical Incident,37.75703373,-122.47675840000001
8018,Medical Incident,37.71858899,-122.39621869999999
8020,Medical Incident,37.7890669,-122.39233940000001
8022,Medical Incident,37.78611721,-122.41985420000002
8024,Medical Incident,37.79029235,-122.4374952
8025,Medical Incident,37.73292465,-122.41642859999999
8027,Medical Incident,37.76666722,-122.4297699
8028,Medical Incident,37.75182757,-122.4319807
8030,Medical Incident,37.77953108,-122.4135425
8031,Medical Incident,37.73243866,-122.4056075
8033,Medical Incident,37.82881381,-122.3762632
8034,Medical Incident,37.74479756,-122.46432379999999
8036,Medical Incident,37.78114586,-122.409026
8038,Medical Incident,37.76964039,-122.4535632
8039,Medical Incident,37.78153743,-122.4095183
8040,Medical Incident,37.74762097,-122.4980436
8043,Medical Incident,37.78988335,-122.41801240000001
8046,Medical Incident,37.76274366,-122.4217477
8048,Medical Incident,37.75100329,-122.5074162
8049,Medical Incident,37.71040922,-122.404226
8052,Medical Incident,37.8028277,-122.41303429999999
8053,Medical Incident,37.73845789,-122.40705449999999
8054,Medical Incident,37.71450874,-122.4436916
8055,Medical Incident,37.78546887,-122.40093059999998
8056,Medical Incident,37.79868901,-122.4150619
8058,Medical Incident,37.77409486,-122.42000139999999
8059,Medical Incident,37.76560584,-122.4104867
8060,Medical Incident,37.76505134,-122.419669
8061,Medical Incident,37.77404333,-122.41436770000001
8062,Medical Incident,37.74727247,-122.43515420000001
8063,Medical Incident,37.78160513,-122.41633629999998
8065,Medical Incident,37.79367584,-122.4255257
8066,Medical Incident,37.76653444,-122.4431814
8067,Medical Incident,37.79761461,-122.4091648
8071,Medical Incident,37.74140651,-122.4621625
8072,Medical Incident,37.74245675,-122.4055814
8073,Medical Incident,37.77745742,-122.4131577
8074,Medical Incident,37.72200161,-122.4013414
8075,Medical Incident,37.71827939,-122.4258348
8076,Medical Incident,37.74890733,-122.43274009999999
8082,Medical Incident,37.77762424,-122.3999811
8083,Medical Incident,37.76202937,-122.42954650000001
8084,Medical Incident,37.72993469,-122.39774440000001
8087,Medical Incident,37.7868758,-122.40819979999999
8088,Medical Incident,37.72800006,-122.3835814
8090,Medical Incident,37.75117143,-122.3973798
8092,Medical Incident,37.7890669,-122.39233940000001
8094,Medical Incident,37.78429938,-122.41014129999999
8095,Medical Incident,37.77762424,-122.3999811
8097,Medical Incident,37.76429934,-122.4185514
8098,Medical Incident,37.77635891,-122.4575946
8099,Medical Incident,37.77141541,-122.4302394
8101,Medical Incident,37.73677469,-122.39262579999999
8102,Medical Incident,37.76400554,-122.4657739
8103,Medical Incident,37.73719582,-122.3827707
8104,Medical Incident,37.77395554,-122.4209584
8105,Medical Incident,37.77953108,-122.4135425
8107,Medical Incident,37.78153743,-122.4095183
8109,Medical Incident,37.77395554,-122.4209584
8111,Medical Incident,37.79608821,-122.41511820000001
8112,Medical Incident,37.77635891,-122.4575946
8115,Medical Incident,37.78002149,-122.4321144
8116,Medical Incident,37.77409486,-122.42000139999999
8117,Medical Incident,37.78002149,-122.4321144
8119,Medical Incident,37.75628408,-122.49374499999999
8121,Medical Incident,37.76924706,-122.42695559999999
8122,Medical Incident,37.73416166,-122.4225345
8123,Medical Incident,37.77776524,-122.4199337
8126,Medical Incident,37.78698698,-122.41911040000001
8127,Medical Incident,37.73588581,-122.3827051
8128,Medical Incident,37.75749072,-122.4379591
8129,Medical Incident,37.78034755,-122.40648799999998
8131,Medical Incident,37.78153743,-122.4095183
8132,Medical Incident,37.76105223,-122.4704689
8135,Medical Incident,37.76202937,-122.42954650000001
8136,Medical Incident,37.71380078,-122.4440645
8137,Medical Incident,37.7617336,-122.40963219999999
8139,Medical Incident,37.7894784,-122.4061669
8142,Medical Incident,37.79367584,-122.4255257
8143,Medical Incident,37.74245675,-122.4055814
8144,Medical Incident,37.73479736,-122.39069380000001
8146,Medical Incident,37.8038771,-122.4041571
8148,Medical Incident,37.78594273,-122.41890259999998
8149,Medical Incident,37.78620266,-122.4096831
8150,Medical Incident,37.71191456,-122.41600030000001
8154,Medical Incident,37.78000587,-122.41193340000001
8155,Medical Incident,37.7258534,-122.4307709
8156,Medical Incident,37.71380078,-122.4440645
8158,Medical Incident,37.777522999999995,-122.4781688
8160,Medical Incident,37.73479736,-122.39069380000001
8164,Medical Incident,37.75289936,-122.4208075
8165,Medical Incident,37.78575696,-122.42484109999998
8170,Medical Incident,37.72848944,-122.42999540000001
8171,Medical Incident,37.73031115,-122.37855829999998
8172,Medical Incident,37.75077109,-122.41610759999999
8174,Medical Incident,37.71518415,-122.46807549999998
8176,Medical Incident,37.78116435,-122.45207450000001
8177,Medical Incident,37.71226467,-122.4729324
8178,Medical Incident,37.765783299999995,-122.4075342
8179,Medical Incident,37.77409486,-122.42000139999999
8180,Medical Incident,37.78097118,-122.4087087
8181,Medical Incident,37.78367395,-122.41507299999999
8182,Medical Incident,37.75117143,-122.3973798
8183,Medical Incident,37.78833714,-122.4160172
8185,Medical Incident,37.73795279,-122.4564976
8186,Medical Incident,37.76972086,-122.41794920000001
8187,Medical Incident,37.79855245,-122.4239821
8190,Medical Incident,37.75197042,-122.429626
8193,Medical Incident,37.77530725,-122.4574433
8194,Medical Incident,37.76491738,-122.4218864
8195,Medical Incident,37.77762424,-122.3999811
8196,Medical Incident,37.75939479,-122.508071
8197,Medical Incident,37.78676443,-122.42749029999999
8198,Medical Incident,37.78114586,-122.409026
8200,Medical Incident,37.78548120000001,-122.42120349999999
8203,Medical Incident,37.72009032,-122.42959920000001
8204,Medical Incident,37.79546611,-122.39677160000001
8206,Medical Incident,37.79154569,-122.42003659999999
8208,Medical Incident,37.76511658,-122.4310228
8209,Medical Incident,37.78367395,-122.41507299999999
8210,Medical Incident,37.79804495,-122.39636709999999
8211,Medical Incident,37.80163321,-122.4478196
8212,Medical Incident,37.72800006,-122.3835814
8215,Medical Incident,37.72669775,-122.388899
8216,Medical Incident,37.75237279,-122.41626550000001
8218,Medical Incident,37.78434554,-122.4077851
8220,Medical Incident,37.76505134,-122.419669
8221,Medical Incident,37.71827939,-122.4258348
8226,Medical Incident,37.80017956,-122.40742150000001
8227,Medical Incident,37.78393258,-122.41259529999999
8228,Medical Incident,37.76924706,-122.42695559999999
8229,Medical Incident,37.79253722,-122.39405959999999
8231,Medical Incident,37.72380172,-122.47346540000001
8234,Medical Incident,37.78097468,-122.4288251
8237,Medical Incident,37.72492895,-122.46069609999999
8239,Medical Incident,37.76378654,-122.43521899999999
8240,Medical Incident,37.73492096,-122.449831
8241,Medical Incident,37.76222394,-122.4250418
8242,Medical Incident,37.80566745,-122.41276640000001
8244,Medical Incident,37.765783299999995,-122.4075342
8245,Medical Incident,37.73479736,-122.39069380000001
8246,Medical Incident,37.78429938,-122.41014129999999
8247,Medical Incident,37.78429938,-122.41014129999999
8248,Medical Incident,37.79025206,-122.4307368
8249,Medical Incident,37.79804495,-122.39636709999999
8250,Medical Incident,37.74727247,-122.43515420000001
8251,Medical Incident,37.75642616,-122.49053
8253,Medical Incident,37.78366898,-122.41092659999998
8254,Medical Incident,37.78410586,-122.4015395
8257,Medical Incident,37.77555491,-122.4404673
8258,Medical Incident,37.79092291,-122.39291740000002
8259,Medical Incident,37.78810668,-122.39868670000001
8260,Medical Incident,37.77409486,-122.42000139999999
8263,Medical Incident,37.78503028,-122.4004685
8265,Medical Incident,37.7894784,-122.4061669
8268,Medical Incident,37.77409486,-122.42000139999999
8270,Medical Incident,37.72093388,-122.45811129999998
8271,Medical Incident,37.76274366,-122.4217477
8272,Medical Incident,37.74550377,-122.5048858
8273,Medical Incident,37.77554322,-122.4278399
8274,Medical Incident,37.78229614,-122.4059313
8276,Medical Incident,37.79306155,-122.401553
8278,Medical Incident,37.77830294,-122.4154368
8279,Medical Incident,37.75280308,-122.46660049999998
8280,Medical Incident,37.79025206,-122.4307368
8281,Medical Incident,37.73952018,-122.42049159999999
8282,Medical Incident,37.78894504,-122.4262523
8283,Medical Incident,37.77409486,-122.42000139999999
8284,Medical Incident,37.78455705,-122.4345778
8285,Medical Incident,37.77908078,-122.48566840000001
8288,Medical Incident,37.75026338,-122.38758529999998
8289,Medical Incident,37.75847727,-122.4863777
8290,Medical Incident,37.75642616,-122.49053
8291,Medical Incident,37.79035287,-122.4076956
8292,Medical Incident,37.76815416,-122.4543116
8293,Medical Incident,37.75237279,-122.41626550000001
8294,Medical Incident,37.78782467,-122.3970324
8295,Medical Incident,37.79011177,-122.39791509999998
8296,Medical Incident,37.76513172,-122.407546
8297,Medical Incident,37.78429938,-122.41014129999999
8298,Medical Incident,37.78097468,-122.4288251
8299,Medical Incident,37.77953108,-122.4135425
8300,Medical Incident,37.77554322,-122.4278399
8301,Medical Incident,37.783052000000005,-122.42001029999999
8302,Medical Incident,37.78202244,-122.4130541
8304,Medical Incident,37.78203871,-122.40232150000001
8305,Medical Incident,37.79306155,-122.401553
8308,Medical Incident,37.72189249,-122.3947088
8309,Medical Incident,37.77409486,-122.42000139999999
8310,Medical Incident,37.80577597,-122.4127879
8311,Medical Incident,37.78419916,-122.4142676
8312,Medical Incident,37.71827939,-122.4258348
8314,Medical Incident,37.75703373,-122.47675840000001
8315,Medical Incident,37.80447272,-122.41556259999999
8316,Medical Incident,37.72569336,-122.45228970000001
8318,Medical Incident,37.74028789,-122.4233966
8321,Medical Incident,37.79761461,-122.4091648
8323,Medical Incident,37.756550399999995,-122.44695039999999
8325,Medical Incident,37.77345672,-122.44606540000001
8329,Medical Incident,37.73812754,-122.4240635
8330,Medical Incident,37.78796309,-122.40349180000001
8332,Medical Incident,37.77128553,-122.4132043
8334,Medical Incident,37.74917719,-122.4167889
8335,Medical Incident,37.72078851,-122.463502
8336,Medical Incident,37.78594197,-122.40801270000001
8337,Medical Incident,37.7715951,-122.4225263
8338,Medical Incident,37.77830294,-122.4154368
8339,Medical Incident,37.77993137,-122.4568746
8340,Medical Incident,37.78203871,-122.40232150000001
8341,Medical Incident,37.7277279,-122.3976113
8342,Medical Incident,37.77177025,-122.42034440000002
8343,Medical Incident,37.74134625,-122.3955744
8344,Medical Incident,37.74744531,-122.4186097
8345,Medical Incident,37.79601244,-122.4293713
8346,Medical Incident,37.7815854,-122.4230902
8350,Medical Incident,37.78620266,-122.4096831
8352,Medical Incident,37.79029235,-122.4374952
8353,Medical Incident,37.76202937,-122.42954650000001
8354,Medical Incident,37.77624973,-122.39614270000001
8355,Medical Incident,37.79367584,-122.4255257
8356,Medical Incident,37.78833714,-122.4160172
8357,Medical Incident,37.7617336,-122.40963219999999
8358,Medical Incident,37.77952003,-122.42519579999998
8359,Medical Incident,37.7815854,-122.4230902
8360,Medical Incident,37.78372802,-122.44736840000002
8361,Medical Incident,37.77978853,-122.415127
8364,Medical Incident,37.78611721,-122.41985420000002
8365,Medical Incident,37.78575696,-122.42484109999998
8366,Medical Incident,37.77762424,-122.3999811
8368,Medical Incident,37.78698698,-122.41911040000001
8370,Medical Incident,37.76930364,-122.4426108
8371,Medical Incident,37.78792963,-122.415022
8372,Medical Incident,37.76513693,-122.45559250000001
8373,Medical Incident,37.73040087,-122.37847849999999
8374,Medical Incident,37.78002149,-122.4321144
8375,Medical Incident,37.720496399999995,-122.3903426
8376,Medical Incident,37.720496399999995,-122.3903426
8379,Medical Incident,37.78393258,-122.41259529999999
8380,Medical Incident,37.78338624,-122.4098537
8381,Medical Incident,37.72569336,-122.45228970000001
8382,Medical Incident,37.74134625,-122.3955744
8384,Medical Incident,37.8028277,-122.41303429999999
8385,Medical Incident,37.78398256,-122.4117625
8386,Medical Incident,37.75825698,-122.47020420000001
8387,Medical Incident,37.78434927,-122.4093092
8388,Medical Incident,37.7911188,-122.416758
8390,Medical Incident,37.78528576,-122.4030483
8391,Medical Incident,37.78082203,-122.46856389999999
8392,Medical Incident,37.78086621,-122.42880320000002
8393,Medical Incident,37.78978736,-122.4348611
8396,Medical Incident,37.76009305,-122.4348582
8398,Medical Incident,37.75518533,-122.4763563
8399,Medical Incident,37.76183586,-122.41935929999998
8400,Medical Incident,37.78300408,-122.4124117
8401,Medical Incident,37.78594273,-122.41890259999998
8402,Medical Incident,37.7824485,-122.4163274
8404,Medical Incident,37.77592749,-122.5115574
8405,Medical Incident,37.78026013,-122.41859850000002
8409,Medical Incident,37.796542200000005,-122.41788999999999
8410,Medical Incident,37.77744083,-122.42561940000002
8411,Medical Incident,37.78008594,-122.39750169999999
8414,Medical Incident,37.78186334,-122.4138656
8415,Medical Incident,37.72848585,-122.38455630000001
8421,Medical Incident,37.73764079,-122.3974871
8423,Medical Incident,37.78211912,-122.39684140000001
8424,Medical Incident,37.76257028,-122.40710359999999
8425,Medical Incident,37.72028295,-122.3858679
8427,Medical Incident,37.72765798,-122.37059209999998
8429,Medical Incident,37.77564547,-122.4124325
8430,Medical Incident,37.79375456,-122.3955836
8431,Medical Incident,37.77126742,-122.4370456
8432,Medical Incident,37.78208745,-122.43085559999999
8433,Medical Incident,37.78367395,-122.41507299999999
8434,Medical Incident,37.75629756,-122.4178044
8436,Medical Incident,37.78381539,-122.43287859999998
8437,Medical Incident,37.78321431,-122.41076480000001
8438,Medical Incident,37.75177249,-122.3983405
8439,Medical Incident,37.76750446,-122.4289486
8440,Medical Incident,37.78300408,-122.4124117
8441,Medical Incident,37.78317579,-122.3996035
8442,Medical Incident,37.76101057,-122.41191950000001
8444,Medical Incident,37.78153743,-122.4095183
8445,Medical Incident,37.78480739,-122.41361540000001
8446,Medical Incident,37.77953108,-122.4135425
8447,Medical Incident,37.78086621,-122.42880320000002
8448,Medical Incident,37.78153743,-122.4095183
8450,Medical Incident,37.77502775,-122.45630990000002
8452,Medical Incident,37.75782548,-122.4799451
8454,Medical Incident,37.72103514,-122.4471362
8455,Medical Incident,37.78799631,-122.3935972
8457,Medical Incident,37.78833714,-122.4160172
8458,Medical Incident,37.78233759,-122.41389140000001
8459,Medical Incident,37.79868897,-122.40402639999999
8463,Medical Incident,37.79788774,-122.41042820000001
8464,Medical Incident,37.78594273,-122.41890259999998
8465,Medical Incident,37.77775881,-122.40811240000001
8466,Medical Incident,37.7963021,-122.4044122
8467,Medical Incident,37.78208745,-122.43085559999999
8469,Medical Incident,37.77604635,-122.41128880000001
8470,Medical Incident,37.78176159,-122.4110582
8471,Medical Incident,37.75183543,-122.411754
8472,Medical Incident,37.72801451,-122.44229490000001
8474,Medical Incident,37.72624105,-122.406384
8476,Medical Incident,37.808050099999996,-122.4098773
8478,Medical Incident,37.78633987,-122.4392385
8480,Medical Incident,37.75144383,-122.4182976
8481,Medical Incident,37.78188029,-122.4324905
8482,Medical Incident,37.75650606,-122.4210104
8483,Medical Incident,37.72103514,-122.4471362
8487,Medical Incident,37.79705855,-122.40603020000002
8488,Medical Incident,37.73764079,-122.3974871
8489,Medical Incident,37.8077535,-122.415641
8494,Medical Incident,37.75857197,-122.406726
8495,Medical Incident,37.78521973,-122.4066747
8496,Medical Incident,37.712255400000004,-122.4171044
8497,Medical Incident,37.77817469,-122.43160060000001
8498,Medical Incident,37.73406095,-122.42389270000001
8501,Medical Incident,37.76278269,-122.431141
8504,Medical Incident,37.80018312,-122.41839909999999
8506,Medical Incident,37.74203037,-122.4112419
8507,Medical Incident,37.77556764,-122.4123348
8510,Medical Incident,37.7210573,-122.475222
8511,Medical Incident,37.78298605,-122.42758429999999
8512,Medical Incident,37.79238325,-122.4210529
8513,Medical Incident,37.70862411,-122.4403406
8514,Medical Incident,37.79282365,-122.3970342
8516,Medical Incident,37.76625361,-122.42586399999999
8517,Medical Incident,37.73406095,-122.42389270000001
8518,Medical Incident,37.72694992,-122.4760395
8519,Medical Incident,37.75518533,-122.4763563
8520,Medical Incident,37.773849,-122.47669280000001
8524,Medical Incident,37.78646212,-122.45257109999999
8525,Medical Incident,37.74632295,-122.4850567
8526,Medical Incident,37.77346649,-122.4135469
8527,Medical Incident,37.78633987,-122.4392385
8531,Medical Incident,37.79238325,-122.4210529
8532,Medical Incident,37.71836086,-122.40093600000002
8533,Medical Incident,37.74671603,-122.49858700000001
8534,Medical Incident,37.75825698,-122.47020420000001
8536,Medical Incident,37.783789299999995,-122.4092663
8537,Medical Incident,37.75637888,-122.4916017
8538,Medical Incident,37.74203037,-122.4112419
8539,Medical Incident,37.79786461,-122.4066679
8540,Medical Incident,37.78626844,-122.4129972
8541,Medical Incident,37.74671603,-122.49858700000001
8542,Medical Incident,37.78008594,-122.39750169999999
8544,Medical Incident,37.76278269,-122.431141
8545,Medical Incident,37.76301509,-122.468317
8546,Medical Incident,37.77948978,-122.40737639999999
8547,Medical Incident,37.78071449,-122.4084837
8548,Medical Incident,37.71226467,-122.4729324
8549,Medical Incident,37.72095809,-122.38716629999999
8550,Medical Incident,37.71751347,-122.4805946
8551,Medical Incident,37.78901634,-122.41024240000002
8552,Medical Incident,37.804438299999994,-122.4116055
8553,Medical Incident,37.71698593,-122.47065420000001
8554,Medical Incident,37.73485505,-122.37948689999999
8555,Medical Incident,37.78332633,-122.44032490000001
8556,Medical Incident,37.75858655,-122.47183359999998
8557,Medical Incident,37.78691269,-122.40975619999999
8558,Medical Incident,37.76354593,-122.47873249999999
8559,Medical Incident,37.75261006,-122.41326200000002
8560,Medical Incident,37.73865120000001,-122.4134063
8562,Medical Incident,37.78284503,-122.41322179999999
8563,Medical Incident,37.71751457,-122.4493591
8566,Medical Incident,37.71661115,-122.44991809999999
8568,Medical Incident,37.77700681,-122.44413300000001
8572,Medical Incident,37.72049644,-122.4519045
8573,Medical Incident,37.80577167,-122.41953259999998
8574,Medical Incident,37.78563178,-122.41378259999999
8576,Medical Incident,37.75442094,-122.4936156
8577,Medical Incident,37.78906361,-122.4018031
8578,Medical Incident,37.76317384,-122.50726540000001
8579,Medical Incident,37.74878149,-122.46577669999999
8580,Medical Incident,37.79078805,-122.4190362
8581,Medical Incident,37.79786461,-122.4066679
8582,Medical Incident,37.78491618,-122.41195
8583,Medical Incident,37.78176159,-122.4110582
8584,Medical Incident,37.77983587,-122.4142965
8585,Medical Incident,37.78284503,-122.41322179999999
8586,Medical Incident,37.77656838,-122.3987555
8587,Medical Incident,37.77465348,-122.4051182
8588,Medical Incident,37.78486624,-122.4127821
8591,Medical Incident,37.75177249,-122.3983405
8592,Medical Incident,37.77465348,-122.4051182
8593,Medical Incident,37.76524949,-122.4163875
8595,Medical Incident,37.77948978,-122.40737639999999
8597,Medical Incident,37.71518512,-122.4679372
8598,Medical Incident,37.79078805,-122.4190362
8600,Medical Incident,37.76687703,-122.42418529999999
8601,Medical Incident,37.78268537,-122.42246370000001
8602,Medical Incident,37.78528576,-122.4030483
8603,Medical Incident,37.78234047,-122.40377190000001
8604,Medical Incident,37.75362875,-122.39552309999999
8605,Medical Incident,37.78603716,-122.4062129
8606,Medical Incident,37.796542200000005,-122.41788999999999
8607,Medical Incident,37.78468776,-122.4372047
8608,Medical Incident,37.77523716,-122.4396297
8609,Medical Incident,37.78381539,-122.43287859999998
8610,Medical Incident,37.80018312,-122.41839909999999
8611,Medical Incident,37.77775881,-122.40811240000001
8612,Medical Incident,37.79868897,-122.40402639999999
8613,Medical Incident,37.75857197,-122.406726
8615,Medical Incident,37.78491618,-122.41195
8616,Medical Incident,37.76701211,-122.4231523
8617,Medical Incident,37.78626844,-122.4129972
8618,Medical Incident,37.78799631,-122.3935972
8621,Medical Incident,37.77953108,-122.4135425
8624,Medical Incident,37.78049626,-122.43214040000001
8625,Medical Incident,37.783052000000005,-122.42001029999999
8631,Medical Incident,37.78332633,-122.44032490000001
8632,Medical Incident,37.80336332,-122.42410770000001
8633,Medical Incident,37.78338624,-122.4098537
8635,Medical Incident,37.78604472,-122.42651409999998
8636,Medical Incident,37.78008594,-122.39750169999999
8637,Medical Incident,37.78978736,-122.4348611
8638,Medical Incident,37.76354593,-122.47873249999999
8639,Medical Incident,37.71751347,-122.4805946
8640,Medical Incident,37.74886868,-122.47059490000001
8641,Medical Incident,37.78191397,-122.41303219999999
8642,Medical Incident,37.76069248,-122.50110729999999
8643,Medical Incident,37.76310906,-122.46617649999999
8644,Medical Incident,37.78512515,-122.40496599999999
8645,Medical Incident,37.77487017,-122.39441709999998
8646,Medical Incident,37.8035365,-122.4334947
8647,Medical Incident,37.745956299999996,-122.4542399
8649,Medical Incident,37.77859268,-122.49638259999999
8651,Medical Incident,37.72028295,-122.3858679
8652,Medical Incident,37.78367395,-122.41507299999999
8653,Medical Incident,37.78992623,-122.39427620000001
8654,Medical Incident,37.79238325,-122.4210529
